employee_id,employee_name,department,designation,employment_status,base_salary,overtime_hours,overtime_rate,attendance_days,working_days,attendance_status,salary_paid,salary_payment_date,exit_date,bank_account,salary_leakage_flag,overtime_abuse_flag,ghost_employee_flag,duplicate_salary_flag
EMP1820,Aishwarya,Operations,Executive,Active,87391,7,369,7,26,Absent,41352,2025-01-15,2025-01-05,15567768,No,No,No,No
EMP1821,Ramesh,Finance,Analyst,Active,33794,27,334,0,26,Absent,121975,2025-01-24,2025-01-04,16964587,Yes,Yes,No,No
EMP1822,Rahul,Finance,Executive,Active,78002,29,249,20,26,Present,113848,2025-01-06,2024-12-15,90513261,No,Yes,No,No
EMP1823,Aishwarya,Finance,Manager,Exited,55531,8,539,1,26,Present,125596,2025-01-30,2025-01-09,62677766,Yes,No,No,No
EMP1824,Geetha,Support,Senior Analyst,Active,72815,38,546,17,26,Present,35438,2025-01-13,2024-12-03,81748460,No,Yes,No,No
EMP1825,Nithya,Support,Manager,Active,24986,30,333,14,26,Absent,108921,2025-01-21,2024-12-29,13465495,No,Yes,No,No
EMP1826,Keerthana,IT,Lead,Active,52298,20,546,0,26,Present,64999,2025-01-01,2024-12-30,93108210,Yes,No,No,No
EMP1827,Arun,IT,Executive,Active,21481,33,336,4,26,Present,38482,2025-01-20,2025-01-08,39677320,Yes,Yes,No,No
EMP1828,Pavithra,Finance,Executive,Active,76408,30,444,1,26,Present,52471,2025-01-19,2024-12-18,18744047,No,Yes,No,No
EMP1829,Meena,Operations,Executive,Active,89267,24,308,19,26,Present,67279,2025-01-01,2024-12-11,81315194,No,No,No,No
EMP1830,Anitha,HR,Manager,Active,36835,11,512,2,26,Present,129413,2025-01-28,2025-01-12,75117859,Yes,No,No,No
EMP1831,Sneha,Support,Lead,Active,47798,0,486,18,26,Absent,126748,2025-01-21,2025-01-18,70401319,No,No,No,No
EMP1832,Anitha,Operations,Senior Analyst,Active,111649,21,220,17,26,Present,74213,2025-01-22,2025-01-29,63312506,No,No,No,No
EMP1833,Keerthana,Sales,Senior Analyst,Active,84887,39,289,21,26,Present,133909,2025-01-02,2025-01-07,72806935,No,Yes,No,No
EMP1834,Kavya,Support,Manager,Active,39477,36,495,17,26,Present,33026,2025-01-15,2025-01-09,93046078,No,Yes,No,No
EMP1835,Kavya,Support,Executive,Active,37266,0,311,13,26,Present,127625,2025-01-14,2024-12-01,29331509,No,No,No,No
EMP1836,Suresh,IT,Analyst,Active,106328,0,500,23,26,Absent,105184,2025-01-19,2024-12-29,36790262,No,No,No,No
EMP1837,Meena,HR,Manager,Active,105988,20,276,7,26,Present,25435,2025-01-11,2024-12-10,99476652,No,No,No,No
EMP1838,Praveen,HR,Manager,Active,63526,14,376,11,26,Absent,28493,2025-01-30,2024-12-28,20897788,No,No,No,No
EMP1839,Pavithra,Sales,Lead,Active,31889,16,542,20,26,Present,92227,2025-01-15,2025-01-26,40641113,No,No,No,No
EMP1840,Ajith,Sales,Senior Analyst,Active,44335,21,347,9,26,Present,79321,2025-01-06,2024-12-31,64188045,Yes,No,No,No
EMP1841,Vijay,Support,Manager,Active,31254,37,300,22,26,Present,22763,2025-01-20,2024-12-19,82940262,No,Yes,No,No
EMP1842,Meena,Finance,Manager,Active,106610,34,445,19,26,Present,40389,2025-01-09,2024-12-03,95893788,No,Yes,No,No
EMP1843,Keerthana,IT,Executive,Active,31442,15,316,16,26,Present,51498,2025-01-05,2025-01-05,40187141,No,No,No,No
EMP1844,Deepak,IT,Executive,Active,66289,7,291,10,26,Absent,83755,2025-01-20,2025-01-12,25975814,No,No,No,No
EMP1845,Arun,Support,Analyst,Active,73747,16,227,1,26,Present,121545,2025-01-02,2024-12-15,85937316,Yes,No,No,No
EMP1846,Hari,Operations,Lead,Active,57327,16,224,25,26,Present,55825,2025-01-06,2025-01-02,27064465,No,No,No,No
EMP1847,Aishwarya,Finance,Analyst,Active,36199,25,257,25,26,Absent,36934,2025-01-26,2025-01-10,51760726,No,No,No,No
EMP1848,Divya,Support,Executive,Active,92827,12,496,3,26,Missing,25574,2025-01-18,2025-01-12,16805995,No,No,Yes,No
EMP1849,Arun,Finance,Senior Analyst,Active,20112,16,333,0,26,Present,58179,2025-01-28,2025-01-20,31302821,Yes,No,No,No
EMP1850,Kavya,Finance,Executive,Active,107051,37,530,14,26,Missing,21587,2025-01-29,2025-01-14,57181184,No,Yes,Yes,No
EMP1851,Swathi,Finance,Lead,Active,39581,16,448,12,26,Present,62782,2025-01-23,2024-12-26,11397955,No,No,No,No
EMP1852,Lakshmi,Support,Executive,Active,79722,13,237,7,26,Present,124224,2025-01-19,2024-12-16,61102450,Yes,No,No,No
EMP1853,Deepak,IT,Lead,Active,112036,5,589,24,26,Absent,74412,2025-01-09,2025-01-05,38013358,No,No,No,No
EMP1854,Ramesh,IT,Lead,Active,117562,34,274,3,26,Present,80561,2025-01-27,2025-01-02,65230489,No,Yes,No,Yes
EMP1855,Vijay,Finance,Lead,Exited,36523,13,341,9,26,Present,97224,2025-01-21,2024-12-20,58427738,Yes,No,No,No
EMP1856,Ramesh,Operations,Lead,Active,86960,7,521,18,26,Present,24409,2025-01-24,2024-12-13,46574011,No,No,No,No
EMP1857,Deepak,HR,Lead,Active,39552,14,367,17,26,Absent,147159,2025-01-27,2025-01-02,86204633,No,No,No,No
EMP1858,Santhosh,Support,Senior Analyst,Active,30808,26,458,4,26,Absent,91319,2025-01-06,2024-12-05,81759155,Yes,Yes,No,No
EMP1859,Anitha,HR,Analyst,Active,92525,12,572,18,26,Present,119016,2025-01-14,2025-01-06,64650878,No,No,No,No
EMP1860,Lakshmi,Operations,Manager,Active,43620,30,554,25,26,Present,46751,2025-01-28,2024-12-14,34427527,No,Yes,No,No
EMP1861,Divya,Support,Analyst,Active,20887,34,424,22,26,Present,58174,2025-01-26,2024-12-27,45146495,No,Yes,No,No
EMP1862,Vijay,Finance,Lead,Active,51802,5,351,21,26,Present,142678,2025-01-24,2024-12-23,51821034,No,No,No,No
EMP1863,Nithya,IT,Senior Analyst,Active,105024,4,218,15,26,Present,76572,2025-01-29,2024-12-14,55976783,No,No,No,No
EMP1864,Keerthana,HR,Executive,Active,115549,21,345,0,26,Absent,81416,2025-01-13,2025-01-09,24061279,No,No,No,No
EMP1865,Arun,Sales,Senior Analyst,Exited,101938,22,440,11,26,Present,32041,2025-01-11,2024-12-04,50066756,No,No,No,No
EMP1866,Karthik,Sales,Lead,Active,106741,24,571,23,26,Present,43227,2025-01-12,2025-01-08,28995155,No,No,No,No
EMP1867,Geetha,Operations,Senior Analyst,Active,46049,33,580,1,26,Present,55201,2025-01-19,2025-01-21,25644301,Yes,Yes,No,No
EMP1868,Anitha,Finance,Senior Analyst,Active,97789,25,543,20,26,Present,56069,2025-01-19,2024-12-19,33183099,No,No,No,No
EMP1869,Lakshmi,HR,Lead,Active,104526,4,436,24,26,Missing,102190,2025-01-21,2025-01-16,49993951,No,No,Yes,No
EMP1870,Nithya,Finance,Senior Analyst,Active,27846,25,234,7,26,Present,46370,2025-01-27,2025-01-23,16969369,Yes,No,No,No
EMP1871,Santhosh,HR,Manager,Active,110563,19,389,17,26,Present,115018,2025-01-26,2024-12-04,59503854,No,No,No,No
EMP1872,Priya,Operations,Manager,Active,66220,5,200,24,26,Present,145342,2025-01-19,2024-12-30,65137733,No,No,No,No
EMP1873,Naveen,Operations,Senior Analyst,Active,66163,5,352,15,26,Present,147173,2025-01-24,2024-12-19,32938234,No,No,No,No
EMP1874,Ramesh,Sales,Executive,Active,23765,17,325,4,26,Present,31586,2025-01-26,2024-12-31,18877241,Yes,No,No,No
EMP1875,Geetha,Finance,Lead,Active,101486,3,544,25,26,Present,70231,2025-01-13,2024-12-31,88768807,No,No,No,No
EMP1876,Ramesh,Support,Manager,Active,65270,16,599,21,26,Present,145758,2025-01-28,2024-12-09,54975994,No,No,No,No
EMP1877,Santhosh,Sales,Executive,Active,95277,13,425,12,26,Present,25322,2025-01-14,2025-01-22,83480196,No,No,No,No
EMP1878,Vijay,Finance,Senior Analyst,Active,108278,13,420,18,26,Present,85294,2025-01-24,2024-12-13,16783564,No,No,No,No
EMP1879,Anitha,Sales,Executive,Active,110239,12,410,2,26,Present,99468,2025-01-18,2024-12-14,32866176,No,No,No,No
EMP1880,Hari,Support,Analyst,Exited,42931,6,224,25,26,Missing,49299,2025-01-12,2025-01-24,59745662,No,No,Yes,No
EMP1881,Deepak,IT,Manager,Active,109116,14,215,7,26,Present,110715,2025-01-04,2025-01-29,74459700,Yes,No,No,No
EMP1882,Praveen,IT,Senior Analyst,Active,75633,18,381,25,26,Present,90793,2025-01-10,2025-01-15,16629383,No,No,No,No
EMP1883,Suresh,IT,Lead,Active,100702,34,528,25,26,Present,66501,2025-01-29,2025-01-23,79774744,No,Yes,No,No
EMP1884,Rahul,IT,Senior Analyst,Active,71913,16,328,11,26,Present,77134,2025-01-17,2024-12-10,90247719,No,No,No,No
EMP1885,Ajith,HR,Lead,Active,114776,34,241,1,26,Absent,131672,2025-01-04,2025-01-17,68792475,Yes,Yes,No,No
EMP1886,Geetha,IT,Senior Analyst,Active,45991,18,535,10,26,Present,29777,2025-01-12,2024-12-31,28623468,No,No,No,No
EMP1887,Kavya,Support,Executive,Active,74845,19,435,11,26,Present,31249,2025-01-13,2025-01-06,64096258,No,No,No,No
EMP1888,Pavithra,Operations,Executive,Active,118505,35,559,17,26,Present,140902,2025-01-29,2024-12-23,48467326,No,Yes,No,No
EMP1889,Aishwarya,Operations,Executive,Active,75312,34,233,12,26,Present,41390,2025-01-27,2024-12-27,77474906,No,Yes,No,No
EMP1890,Geetha,HR,Analyst,Active,30561,31,544,4,26,Absent,40369,2025-01-29,2024-12-06,65865043,Yes,Yes,No,No
EMP1891,Ramesh,IT,Lead,Active,36901,39,580,21,26,Present,32881,2025-01-04,2024-12-26,65230489,No,Yes,No,Yes
EMP1892,Geetha,IT,Executive,Active,115556,23,244,11,26,Present,29587,2025-01-10,2024-12-02,50005838,No,No,No,No
EMP1893,Aishwarya,IT,Analyst,Active,82875,16,333,1,26,Present,113800,2025-01-25,2025-01-14,96150461,Yes,No,No,No
EMP1894,Ganesh,Sales,Lead,Active,45917,6,220,4,26,Present,94327,2025-01-03,2024-12-13,93052276,Yes,No,No,No
EMP1895,Sneha,Finance,Senior Analyst,Active,82120,0,321,6,26,Present,127009,2025-01-15,2025-01-20,60149723,Yes,No,No,No
EMP1896,Deepak,Sales,Analyst,Active,21988,34,269,25,26,Absent,107911,2025-01-02,2025-01-19,52808088,No,Yes,No,No
EMP1897,Shalini,Finance,Manager,Active,34256,31,551,25,26,Present,108147,2025-01-25,2025-01-29,53219177,No,Yes,No,No
EMP1898,Deepak,IT,Analyst,Exited,107728,35,560,23,26,Absent,127562,2025-01-25,2024-12-19,16910957,No,Yes,No,No
EMP1899,Lakshmi,IT,Analyst,Active,48230,12,247,11,26,Present,27833,2025-01-17,2024-12-01,58655072,No,No,No,No
EMP1900,Geetha,Sales,Lead,Active,79778,5,238,15,26,Present,137574,2025-01-06,2025-01-09,21047853,No,No,No,No
EMP1901,Manoj,Sales,Senior Analyst,Active,65833,13,486,22,26,Present,67013,2025-01-26,2025-01-01,79612685,No,No,No,No
EMP1902,Lakshmi,Finance,Manager,Active,42625,36,209,7,26,Missing,137341,2025-01-08,2024-12-22,74089735,Yes,Yes,Yes,No
EMP1903,Arun,Operations,Executive,Active,52088,14,229,8,26,Present,147785,2025-01-03,2025-01-17,28969167,Yes,No,No,No
EMP1904,Ganesh,Finance,Executive,Active,99650,3,443,14,26,Present,83620,2025-01-27,2024-12-29,84160262,No,No,No,No
EMP1905,Geetha,Sales,Analyst,Exited,61167,39,473,4,26,Present,35754,2025-01-25,2024-12-02,58184496,No,Yes,No,No
EMP1906,Rohit,Support,Lead,Active,91291,15,287,12,26,Present,127584,2025-01-18,2025-01-09,41442302,No,No,No,No
EMP1907,Hari,Sales,Lead,Active,85303,27,443,4,26,Present,98113,2025-01-22,2025-01-07,61256562,Yes,Yes,No,No
EMP1908,Lakshmi,Support,Executive,Active,96361,15,580,10,26,Missing,116631,2025-01-01,2025-01-17,27382966,No,No,Yes,No
EMP1909,Pavithra,HR,Manager,Active,108229,3,528,9,26,Missing,106784,2025-01-29,2025-01-24,60510988,No,No,Yes,No
EMP1910,Revathi,Sales,Senior Analyst,Active,24117,25,214,19,26,Present,55282,2025-01-16,2024-12-11,42146888,No,No,No,No
EMP1911,Pavithra,HR,Manager,Active,110265,27,203,12,26,Missing,56737,2025-01-07,2024-12-17,34148407,No,Yes,Yes,No
EMP1912,Rahul,Operations,Senior Analyst,Active,117718,31,390,8,26,Present,137972,2025-01-03,2025-01-24,81345207,Yes,Yes,No,No
EMP1913,Arun,Finance,Executive,Active,80710,1,367,20,26,Present,117427,2025-01-23,2025-01-20,96740494,No,No,No,No
EMP1914,Suresh,Support,Senior Analyst,Active,114426,30,208,13,26,Present,44124,2025-01-04,2025-01-12,86593848,No,Yes,No,No
EMP1915,Anitha,Finance,Lead,Active,114876,2,308,17,26,Present,90102,2025-01-09,2025-01-29,54343097,No,No,No,No
EMP1916,Keerthana,HR,Analyst,Active,87054,7,336,14,26,Missing,22196,2025-01-05,2024-12-08,39979042,No,No,Yes,No
EMP1917,Aishwarya,Support,Analyst,Active,50949,23,353,9,26,Present,81527,2025-01-19,2024-12-22,92955872,Yes,No,No,No
EMP1918,Lakshmi,Finance,Executive,Active,42547,14,587,23,26,Present,116651,2025-01-15,2024-12-04,79905039,No,No,No,No
EMP1919,Rahul,Sales,Lead,Active,101882,30,408,6,26,Present,135477,2025-01-08,2024-12-11,85054087,Yes,Yes,No,No
EMP1920,Deepak,IT,Manager,Active,88136,8,471,7,26,Present,105395,2025-01-06,2024-12-08,48177319,Yes,No,No,No
EMP1921,Lakshmi,HR,Lead,Active,84619,38,342,2,26,Present,31345,2025-01-18,2024-12-09,97545328,No,Yes,No,No
EMP1922,Nithya,Finance,Analyst,Active,81842,1,298,14,26,Missing,144544,2025-01-19,2024-12-26,16166197,No,No,Yes,No
EMP1923,Arun,HR,Analyst,Active,114803,7,576,15,26,Absent,54077,2025-01-24,2024-12-02,68953485,No,No,No,No
EMP1924,Kavya,HR,Lead,Active,46990,6,507,3,26,Absent,86400,2025-01-15,2024-12-16,77946740,Yes,No,No,No
EMP1925,Keerthana,Support,Lead,Active,36193,38,268,20,26,Present,32055,2025-01-26,2024-12-31,21437533,No,Yes,No,No
EMP1926,Divya,Support,Analyst,Active,50109,15,446,5,26,Present,123693,2025-01-07,2024-12-06,41519028,Yes,No,No,No
EMP1927,Manoj,IT,Manager,Active,39233,34,460,0,26,Present,105283,2025-01-10,2025-01-22,96675610,Yes,Yes,No,No
EMP1928,Ramesh,Sales,Executive,Active,101730,29,475,3,26,Present,64484,2025-01-06,2024-12-21,85621550,No,Yes,No,No
EMP1929,Shalini,HR,Executive,Active,54510,9,278,10,26,Present,97514,2025-01-14,2024-12-26,68760015,No,No,No,No
EMP1930,Ramesh,Finance,Lead,Active,21306,37,345,11,26,Absent,110135,2025-01-17,2025-01-28,75561989,No,Yes,No,No
EMP1931,Revathi,Operations,Executive,Active,23849,17,310,25,26,Present,55771,2025-01-09,2024-12-19,17835958,No,No,No,No
EMP1932,Vijay,HR,Analyst,Active,32360,4,457,4,26,Present,132478,2025-01-19,2024-12-28,15923808,Yes,No,No,No
EMP1933,Divya,HR,Analyst,Active,114767,28,292,22,26,Present,77654,2025-01-30,2024-12-08,12950161,No,Yes,No,No
EMP1934,Swathi,IT,Lead,Active,65800,38,212,20,26,Present,66540,2025-01-05,2024-12-14,36198027,No,Yes,No,No
EMP1935,Karthik,Sales,Lead,Exited,56963,33,459,15,26,Present,103151,2025-01-23,2024-12-24,73790892,No,Yes,No,No
EMP1936,Hari,Operations,Lead,Active,74330,22,308,12,26,Missing,126263,2025-01-07,2025-01-17,16725311,No,No,Yes,No
EMP1937,Praveen,Support,Manager,Active,71707,4,529,12,26,Present,130284,2025-01-19,2025-01-13,20771386,No,No,No,No
EMP1938,Anitha,Support,Executive,Active,38689,29,388,16,26,Absent,137399,2025-01-20,2025-01-06,65230489,No,Yes,No,Yes
EMP1939,Revathi,Finance,Lead,Active,49084,5,294,6,26,Present,124885,2025-01-26,2025-01-25,99577437,Yes,No,No,No
EMP1940,Karthik,Operations,Senior Analyst,Active,60387,3,304,7,26,Present,142393,2025-01-07,2024-12-26,13017721,Yes,No,No,No
EMP1941,Rahul,Support,Senior Analyst,Active,94816,28,207,12,26,Present,49377,2025-01-24,2024-12-31,90406830,No,Yes,No,No
EMP1942,Lakshmi,Finance,Analyst,Active,22642,22,266,22,26,Absent,115567,2025-01-02,2025-01-25,82761884,No,No,No,No
EMP1943,Arun,Sales,Executive,Active,62137,5,390,15,26,Absent,69573,2025-01-25,2025-01-20,22974549,No,No,No,No
EMP1944,Divya,Finance,Lead,Active,99832,31,565,3,26,Present,62733,2025-01-23,2025-01-01,81551995,No,Yes,No,No
EMP1945,Shalini,Support,Senior Analyst,Active,75561,17,455,7,26,Present,149344,2025-01-16,2025-01-19,66967191,Yes,No,No,No
EMP1946,Karthik,IT,Executive,Active,82260,14,208,15,26,Present,31760,2025-01-13,2025-01-10,27187491,No,No,No,No
EMP1947,Rohit,IT,Analyst,Active,35438,39,316,20,26,Present,133226,2025-01-08,2024-12-02,17887372,No,Yes,No,No
EMP1948,Suresh,IT,Manager,Active,68442,31,466,9,26,Missing,119250,2025-01-06,2024-12-25,28606426,Yes,Yes,Yes,No
EMP1949,Lakshmi,Support,Executive,Active,22994,8,298,24,26,Present,45762,2025-01-06,2025-01-21,77702955,No,No,No,No
EMP1950,Nithya,IT,Executive,Active,119575,36,497,11,26,Present,70986,2025-01-09,2025-01-13,60403172,No,Yes,No,No
EMP1951,Deepak,Operations,Manager,Exited,21813,9,596,11,26,Present,54332,2025-01-04,2024-12-02,70287687,No,No,No,No
EMP1952,Manoj,Sales,Executive,Active,113027,19,363,25,26,Present,60100,2025-01-27,2025-01-11,69596260,No,No,No,No
EMP1953,Geetha,Finance,Analyst,Exited,104381,5,575,4,26,Present,24944,2025-01-11,2024-12-01,87472232,No,No,No,No
EMP1954,Revathi,Finance,Analyst,Active,75276,2,340,15,26,Present,68825,2025-01-05,2025-01-05,65117261,No,No,No,No
EMP1955,Shalini,Support,Manager,Active,61243,10,467,0,26,Present,33877,2025-01-25,2025-01-26,87258300,No,No,No,No
EMP1956,Keerthana,IT,Lead,Active,82912,16,236,8,26,Present,49990,2025-01-17,2024-12-12,53113447,No,No,No,No
EMP1957,Lakshmi,IT,Senior Analyst,Active,80272,31,273,11,26,Present,149065,2025-01-20,2024-12-09,25614708,No,Yes,No,No
EMP1958,Shalini,HR,Lead,Exited,62051,3,272,4,26,Absent,128443,2025-01-07,2025-01-05,14631004,Yes,No,No,No
EMP1959,Praveen,Sales,Executive,Active,98854,3,507,21,26,Present,119612,2025-01-27,2025-01-10,37058432,No,No,No,No
EMP1960,Anitha,Operations,Senior Analyst,Active,102736,16,398,19,26,Present,137674,2025-01-15,2024-12-28,49700211,No,No,No,No
EMP1961,Vijay,Finance,Manager,Active,85618,18,329,21,26,Present,135074,2025-01-25,2025-01-07,98421025,No,No,No,No
EMP1962,Sneha,HR,Manager,Active,21920,4,445,23,26,Present,75283,2025-01-15,2025-01-02,97169367,No,No,No,No
EMP1963,Pavithra,HR,Senior Analyst,Active,97219,31,511,2,26,Present,144041,2025-01-14,2025-01-11,71403808,Yes,Yes,No,No
EMP1964,Praveen,Support,Analyst,Active,96872,21,259,4,26,Present,23258,2025-01-13,2025-01-15,69668870,No,No,No,No
EMP1965,Sneha,Finance,Senior Analyst,Active,101132,5,478,1,26,Present,140809,2025-01-11,2024-12-22,25482856,Yes,No,No,No
EMP1966,Hari,Support,Executive,Active,22093,34,302,13,26,Missing,51629,2025-01-28,2024-12-25,88352363,No,Yes,Yes,No
EMP1967,Suresh,Operations,Analyst,Active,32905,21,495,1,26,Present,57579,2025-01-13,2024-12-18,74308318,Yes,No,No,No
EMP1968,Deepak,HR,Manager,Active,44351,0,519,12,26,Present,42958,2025-01-26,2024-12-06,99071055,No,No,No,No
EMP1969,Hari,HR,Senior Analyst,Active,50981,19,540,6,26,Present,59465,2025-01-22,2024-12-18,24945225,Yes,No,No,No
EMP1970,Geetha,Sales,Lead,Exited,93903,21,350,9,26,Present,105853,2025-01-28,2025-01-21,48097141,Yes,No,No,No
EMP1971,Shalini,Operations,Lead,Active,90821,10,356,12,26,Present,35775,2025-01-24,2024-12-16,24403194,No,No,No,No
EMP1972,Naveen,HR,Executive,Active,102289,12,405,15,26,Absent,96575,2025-01-29,2024-12-15,72611642,No,No,No,No
EMP1973,Geetha,Operations,Lead,Active,104021,2,378,25,26,Present,114633,2025-01-09,2025-01-17,34561413,No,No,No,No
EMP1974,Vijay,Finance,Senior Analyst,Active,98513,8,396,13,26,Present,54207,2025-01-10,2024-12-08,11762204,No,No,No,No
EMP1975,Suresh,IT,Senior Analyst,Active,39874,11,422,10,26,Present,42553,2025-01-04,2024-12-13,20448244,No,No,No,No
EMP1976,Praveen,HR,Lead,Exited,70931,22,288,9,26,Present,129938,2025-01-17,2025-01-24,80489659,Yes,No,No,No
EMP1977,Kavya,Sales,Senior Analyst,Active,27674,13,486,5,26,Present,73632,2025-01-14,2025-01-12,51631125,Yes,No,No,No
EMP1978,Ajith,Finance,Executive,Exited,70516,32,475,3,26,Present,20055,2025-01-24,2025-01-29,38707964,No,Yes,No,No
EMP1979,Aishwarya,Operations,Analyst,Active,114574,17,435,20,26,Present,138012,2025-01-18,2025-01-26,81640400,No,No,No,No
EMP1980,Hari,Support,Executive,Active,80686,8,382,0,26,Present,108697,2025-01-11,2024-12-07,48978098,Yes,No,No,No
EMP1981,Shalini,Finance,Executive,Active,114851,22,408,6,26,Present,52873,2025-01-16,2024-12-17,72657162,No,No,No,No
EMP1982,Rahul,HR,Senior Analyst,Active,89212,9,329,23,26,Missing,121505,2025-01-01,2025-01-19,67737030,No,No,Yes,No
EMP1983,Shalini,Operations,Analyst,Active,22426,18,352,8,26,Present,100720,2025-01-29,2025-01-01,12278569,Yes,No,No,No
EMP1984,Anitha,IT,Senior Analyst,Active,110009,4,212,7,26,Absent,86205,2025-01-07,2024-12-22,83640998,No,No,No,No
EMP1985,Praveen,Finance,Manager,Active,88498,22,321,4,26,Absent,98199,2025-01-28,2025-01-24,39278276,Yes,No,No,No
EMP1986,Nithya,HR,Senior Analyst,Active,49943,29,558,18,26,Present,45318,2025-01-10,2025-01-20,19459247,No,Yes,No,No
EMP1987,Sneha,Sales,Senior Analyst,Active,86395,24,419,9,26,Present,53734,2025-01-09,2025-01-26,43147260,No,No,No,No
EMP1988,Rahul,Support,Senior Analyst,Active,64816,27,305,10,26,Present,102227,2025-01-27,2024-12-13,89108152,No,Yes,No,No
EMP1989,Hari,Operations,Analyst,Active,24138,33,574,24,26,Present,38522,2025-01-28,2025-01-16,72887188,No,Yes,No,No
EMP1990,Lakshmi,Finance,Senior Analyst,Active,111176,24,269,14,26,Present,31656,2025-01-28,2024-12-23,83227089,No,No,No,No
EMP1991,Kavya,Finance,Analyst,Active,95945,9,394,5,26,Absent,35893,2025-01-25,2025-01-23,68012770,No,No,No,No
EMP1992,Meena,IT,Lead,Active,24017,13,385,14,26,Missing,131393,2025-01-03,2024-12-29,95111699,No,No,Yes,No
EMP1993,Pavithra,IT,Manager,Active,30451,29,298,4,26,Present,36493,2025-01-22,2024-12-22,64660622,Yes,Yes,No,No
EMP1994,Geetha,Sales,Analyst,Active,82956,24,281,18,26,Present,23632,2025-01-23,2024-12-01,20496324,No,No,No,No
EMP1995,Suresh,Support,Lead,Exited,113863,13,274,21,26,Present,115872,2025-01-14,2024-12-29,38029388,No,No,No,No
EMP1996,Sneha,Sales,Analyst,Active,30278,34,573,18,26,Absent,108648,2025-01-26,2025-01-17,73666354,No,Yes,No,No
EMP1997,Karthik,HR,Analyst,Active,110480,33,539,9,26,Present,81779,2025-01-25,2024-12-05,97548747,No,Yes,No,No
EMP1998,Anitha,HR,Manager,Active,63764,9,391,11,26,Present,58452,2025-01-15,2025-01-27,87906493,No,No,No,No
EMP1999,Revathi,Sales,Executive,Active,21134,34,524,21,26,Present,33266,2025-01-02,2025-01-04,64087798,No,Yes,No,No
